equipo,areas_cp,unidades_hdd,registros_cp,registros_hdd,explicaciones_por_area,puntuacion_final,categoria,explicacion_detallada,recomendaciones,fecha_ejecucion,posicion_ranking
56,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],53.43891747665332,Bueno,"**Carga del procesador Crítica (3.6pts)**: Con una carga de 73.4 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (7.3pts)**: La alta variabilidad de 992.2 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Crítica (3.6pts)**: Con una carga de 41.1 en IOLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga de entrada/salida Crítica (3.6pts)**: La alta variabilidad de 989.7 indica problemas graves de estabilidad que requieren intervención. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Regular (41.8pts)**: La carga de 8.0 en OMLDAV sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga promedio de memoria Crítica (16.4pts)**: La alta variabilidad de 607.0 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Buena (70.9pts)**: Con una carga de 20.4 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Crítica (7.3pts)**: La alta variabilidad de 903.5 indica problemas graves de estabilidad que requieren intervención. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Buena (69.8pts)**: Con una carga de 0.6 en totmem, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Memoria total utilizada Excelente (88.7pts)**: El equipo muestra una variabilidad muy baja (0.1), indicando un funcionamiento muy estable. | **Sobrecarga acumulativa Crítica (3.6pts)**: Con una carga de 5540.4 en CUMOVR, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Sobrecarga acumulativa Crítica (5.5pts)**: La alta variabilidad de 247716.9 indica problemas graves de estabilidad que requieren intervención.",Intervención inmediata en del; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Optimizar rendimiento en promedio; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en acumulativa; Intervención inmediata en en,2025-07-14 15:05:19,96
1610,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],53.400000000000006,Bueno,**Uso HDD Regular (49.0pts)**: El uso del 44.7% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Regular (47.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Estables (75.0pts)**: Los cambios en el uso del disco son relativamente estables.,Monitorear rendimiento continuamente,2025-07-14 15:05:19,97
93,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],52.400000000000006,Bueno,**Uso HDD Crítico (29.0pts)**: El uso del 50.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (70.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Estables (64.0pts)**: Los cambios en el uso del disco son relativamente estables.,Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,98
172,[],"['D:', 'C:', 'avg', 'H:', 'E:', 'F:']",0,48,[],52.2,Bueno,**Uso HDD Crítico (22.0pts)**: El uso del 52.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (72.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Estables (73.0pts)**: Los cambios en el uso del disco son relativamente estables.,Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,99
165,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],52.0,Bueno,"**Uso HDD Excelente (85.0pts)**: El disco está siendo utilizado eficientemente al 22.4%. | **Estabilidad HDD Crítica (25.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Variables (40.0pts)**: Los cambios en el uso del disco son impredecibles.",Revisar configuración de disco,2025-07-14 15:05:19,100
1599,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],51.6,Bueno,"**Uso HDD Excelente (81.0pts)**: El disco está siendo utilizado eficientemente al 25.9%. | **Estabilidad HDD Crítica (29.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (38.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisar configuración de disco,2025-07-14 15:05:19,101
55,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],51.29369163331428,Bueno,"**Carga del procesador Crítica (38.2pts)**: Con una carga de 26.2 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (14.5pts)**: La alta variabilidad de 661.4 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Buena (78.2pts)**: Con una carga de 8.4 en IOLOAD, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Carga de entrada/salida Crítica (12.7pts)**: La alta variabilidad de 494.9 indica problemas graves de estabilidad que requieren intervención. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Excelente (89.1pts)**: El equipo mantiene una carga de 2.1 en OMLDAV, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga promedio de memoria Crítica (18.2pts)**: La alta variabilidad de 607.0 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Buena (60.0pts)**: Con una carga de 22.9 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Buena (74.5pts)**: La variabilidad de 349.9 indica un funcionamiento estable con algunas fluctuaciones menores. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Crítica (1.8pts)**: Con una carga de 61.0 en OMOVRN, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Overhead de memoria Crítica (1.8pts)**: La alta variabilidad de 16106.8 indica problemas graves de estabilidad que requieren intervención. | **Memoria total utilizada Excelente (83.0pts)**: El equipo mantiene una carga de 0.5 en totmem, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria total utilizada Buena (79.2pts)**: La variabilidad de 0.1 indica un funcionamiento estable con algunas fluctuaciones menores. | **Sobrecarga acumulativa Crítica (7.3pts)**: Con una carga de 439.7 en CUMOVR, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Sobrecarga acumulativa Crítica (3.6pts)**: La alta variabilidad de 258656.3 indica problemas graves de estabilidad que requieren intervención.",Intervención inmediata en del; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en acumulativa; Intervención inmediata en en,2025-07-14 15:05:19,102
1597,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],51.00000000000001,Bueno,"**Uso HDD Bueno (77.0pts)**: El uso del 27.3% es aceptable. | **Estabilidad HDD Crítica (34.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (33.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisar configuración de disco,2025-07-14 15:05:19,103
90,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],49.2,Regular,**Uso HDD Crítico (32.0pts)**: El uso del 50.1% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (61.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Estables (60.0pts)**: Los cambios en el uso del disco son relativamente estables.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,104
184,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],48.2,Regular,"**Uso HDD Regular (59.0pts)**: El uso del 38.3% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (33.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Variables (57.0pts)**: Los cambios en el uso del disco son impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,105
85,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],47.879931389365346,Regular,"**Carga del procesador Crítica (34.5pts)**: Con una carga de 27.4 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (12.7pts)**: La alta variabilidad de 683.7 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Regular (41.8pts)**: La carga de 12.7 en IOLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga de entrada/salida Crítica (27.3pts)**: La alta variabilidad de 398.0 indica problemas graves de estabilidad que requieren intervención. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Crítica (1.8pts)**: Con una carga de 21.7 en OMLDAV, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga promedio de memoria Crítica (10.9pts)**: La alta variabilidad de 731.6 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Crítica (16.4pts)**: Con una carga de 34.6 en TLCONS, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Tiempo de respuesta de consola Crítica (20.0pts)**: La alta variabilidad de 728.4 indica problemas graves de estabilidad que requieren intervención. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Crítica (5.5pts)**: Con una carga de 0.4 en OMOVRN, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Overhead de memoria Crítica (5.5pts)**: La alta variabilidad de 494.9 indica problemas graves de estabilidad que requieren intervención. | **Memoria total utilizada Crítica (20.8pts)**: Con una carga de 0.7 en totmem, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Memoria total utilizada Crítica (24.5pts)**: La alta variabilidad de 0.8 indica problemas graves de estabilidad que requieren intervención. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Revisión completa del equipo requerida; Intervención inmediata en del; Intervención inmediata en en; Optimizar rendimiento en de; Intervención inmediata en en; Intervención inmediata en promedio; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en total; Intervención inmediata en en,2025-07-14 15:05:19,106
1600,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],47.400000000000006,Regular,"**Uso HDD Bueno (73.0pts)**: El uso del 29.9% es aceptable. | **Estabilidad HDD Crítica (28.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (35.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,107
25,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],47.10158185629884,Regular,"**Carga del procesador Crítica (5.5pts)**: Con una carga de 59.8 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (30.9pts)**: La alta variabilidad de 384.1 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Crítica (5.5pts)**: Con una carga de 34.6 en IOLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga de entrada/salida Crítica (14.5pts)**: La alta variabilidad de 494.9 indica problemas graves de estabilidad que requieren intervención. | **Memoria máxima utilizada Excelente (98.2pts)**: El equipo mantiene una carga de 54000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Crítica (3.6pts)**: La alta variabilidad de 4140393.4 indica problemas graves de estabilidad que requieren intervención. | **Carga promedio de memoria Crítica (5.5pts)**: Con una carga de 19.0 en OMLDAV, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga promedio de memoria Crítica (3.6pts)**: La alta variabilidad de 1147.8 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Buena (61.8pts)**: Con una carga de 22.4 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Crítica (1.8pts)**: La alta variabilidad de 1840.6 indica problemas graves de estabilidad que requieren intervención. | **Archivos no encontrados Crítica (10.9pts)**: Con una carga de 1.0 en PP_NFD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Crítica (7.5pts)**: Con una carga de 0.8 en totmem, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Memoria total utilizada Crítica (9.4pts)**: La alta variabilidad de 1.2 indica problemas graves de estabilidad que requieren intervención. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Revisión completa del equipo requerida; Intervención inmediata en del; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en promedio; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en no; Intervención inmediata en total; Intervención inmediata en en,2025-07-14 15:05:19,108
130,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],47.00000000000001,Regular,**Uso HDD Regular (42.0pts)**: El uso del 45.9% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Regular (52.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (47.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida,2025-07-14 15:05:19,109
95,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],47.0,Regular,**Uso HDD Crítico (25.0pts)**: El uso del 51.5% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (62.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Estables (61.0pts)**: Los cambios en el uso del disco son relativamente estables.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,110
32,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],45.800000000000004,Regular,**Uso HDD Crítico (19.0pts)**: El uso del 52.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (69.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Variables (53.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,111
91,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],45.2,Regular,**Uso HDD Crítico (24.0pts)**: El uso del 51.5% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (63.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Variables (52.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,112
1598,[],"['avg', 'D:', 'I:', 'C:']",0,32,[],44.6,Regular,"**Uso HDD Bueno (78.0pts)**: El uso del 27.0% es aceptable. | **Estabilidad HDD Crítica (22.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (23.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,113
10,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],44.4,Regular,**Uso HDD Crítico (20.0pts)**: El uso del 52.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (44.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Predecibles (94.0pts)**: Los cambios en el uso del disco son muy predecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,114
94,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],43.8,Regular,**Uso HDD Crítico (26.0pts)**: El uso del 51.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (49.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Estables (69.0pts)**: Los cambios en el uso del disco son relativamente estables.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,115
89,[],"['D:', 'avg', 'C:', 'E:', 'F:']",0,40,[],43.599999999999994,Regular,**Uso HDD Regular (47.0pts)**: El uso del 45.6% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Regular (40.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (44.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida,2025-07-14 15:05:19,116
132,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],43.0,Regular,**Uso HDD Crítico (30.0pts)**: El uso del 50.3% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (57.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (41.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,117
170,[],"['D:', 'C:', 'avg', 'H:', 'E:']",0,40,[],41.6,Regular,"**Uso HDD Bueno (68.0pts)**: El uso del 33.3% es aceptable. | **Estabilidad HDD Crítica (21.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (30.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,118
35,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],41.6,Regular,**Uso HDD Crítico (16.0pts)**: El uso del 52.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Buena (60.0pts)**: El uso del disco es relativamente estable. | **Cambios HDD Variables (56.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,119
128,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],41.400000000000006,Regular,**Uso HDD Crítico (15.0pts)**: El uso del 53.3% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (56.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Estables (65.0pts)**: Los cambios en el uso del disco son relativamente estables.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,120
64,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],41.2,Regular,"**Uso HDD Regular (51.0pts)**: El uso del 42.9% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (35.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (34.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,121
136,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],41.00000000000001,Regular,**Uso HDD Crítico (23.0pts)**: El uso del 51.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (54.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (51.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,122
131,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],39.400000000000006,Regular,**Uso HDD Crítico (27.0pts)**: El uso del 51.1% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (50.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (43.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,123
1605,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],38.800000000000004,Regular,**Uso HDD Crítico (35.0pts)**: El uso del 49.6% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (46.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Caóticos (32.0pts)**: Los cambios en el uso del disco son muy impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,124
119,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],38.49018486754337,Regular,"**Carga del procesador Crítica (21.8pts)**: Con una carga de 33.8 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (5.5pts)**: La alta variabilidad de 1232.9 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Crítica (34.5pts)**: Con una carga de 15.4 en IOLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga de entrada/salida Crítica (7.3pts)**: La alta variabilidad de 684.5 indica problemas graves de estabilidad que requieren intervención. | **Memoria máxima utilizada Excelente (100.0pts)**: El equipo mantiene una carga de 32571.4 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Crítica (1.8pts)**: La alta variabilidad de 5827450.9 indica problemas graves de estabilidad que requieren intervención. | **Carga promedio de memoria Crítica (3.6pts)**: Con una carga de 20.0 en OMLDAV, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga promedio de memoria Crítica (7.3pts)**: La alta variabilidad de 824.8 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Crítica (23.6pts)**: Con una carga de 32.4 en TLCONS, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Tiempo de respuesta de consola Crítica (20.0pts)**: La alta variabilidad de 728.4 indica problemas graves de estabilidad que requieren intervención. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Crítica (3.6pts)**: Con una carga de 4.3 en OMOVRN, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Overhead de memoria Crítica (3.6pts)**: La alta variabilidad de 1160.6 indica problemas graves de estabilidad que requieren intervención. | **Memoria total utilizada Crítica (3.8pts)**: Con una carga de 0.9 en totmem, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Memoria total utilizada Crítica (30.2pts)**: La alta variabilidad de 0.7 indica problemas graves de estabilidad que requieren intervención. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Revisión completa del equipo requerida; Intervención inmediata en del; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en en; Intervención inmediata en promedio; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en de; Intervención inmediata en en; Intervención inmediata en total; Intervención inmediata en en,2025-07-14 15:05:19,125
92,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],36.400000000000006,Regular,**Uso HDD Crítico (9.0pts)**: El uso del 58.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (58.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (48.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,126
1628,[],"['avg', 'C:', 'Z:']",0,24,[],31.6,Regular,"**Uso HDD Bueno (66.0pts)**: El uso del 36.3% es aceptable. | **Estabilidad HDD Crítica (6.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (14.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,127
